,Time,Surface,Age,Sex,Vehicle
7595,1,0,51,1,5
7596,2,0,29,0,0
7597,1,0,37,1,3
7598,1,0,18,1,3
7599,1,1,29,0,0
7600,1,1,22,0,0
7601,1,0,31,0,9
7602,2,0,31,1,3
7603,0,0,21,0,0
7604,2,1,17,1,6
7605,0,0,29,0,0
7606,2,0,30,1,3
7607,1,0,18,1,3
7608,1,0,45,0,0
7609,1,1,45,1,0
7610,1,0,57,0,0
7611,1,1,72,0,0
7612,1,1,40,0,0
7613,1,0,23,1,3
7614,2,0,47,1,0
7615,2,1,52,1,3
7616,2,0,21,1,6
7617,0,0,17,1,6
7618,2,1,75,1,0
7619,2,0,24,1,2
7620,2,0,25,0,0
7621,1,0,32,1,0
7622,1,1,18,1,6
7623,1,1,34,0,0
7624,1,1,41,0,0
7625,2,1,67,0,0
7626,1,0,28,1,6
7627,1,0,38,0,0
7628,1,0,28,1,0
7629,2,0,29,1,3
7630,1,0,37,0,0
7631,1,1,43,1,0
7632,2,0,38,0,0
7633,1,1,57,1,0
7634,2,0,9,1,3
7635,2,0,21,1,0
7636,2,0,30,1,6
7637,1,0,23,0,3
7638,2,0,20,0,2
7639,1,0,28,1,3
7640,0,0,26,0,3
7641,1,1,53,0,8
7642,2,1,21,1,0
7643,1,0,41,1,0
7644,1,0,34,1,0
7645,1,1,33,1,0
7646,1,0,47,1,5
7647,1,1,90,0,0
7648,2,0,47,1,3
7649,2,0,72,1,0
7650,2,0,40,0,0
7651,1,1,72,1,0
7652,1,1,17,0,6
7653,1,0,21,1,7
7654,0,0,26,0,0
7655,1,1,28,1,0
7656,1,1,33,1,3
7657,2,0,37,0,0
7658,2,0,54,0,0
7659,0,1,22,1,3
7660,2,0,26,0,0
7661,2,0,58,1,0
7662,2,0,22,0,0
7663,2,1,20,1,6
7664,1,1,54,1,0
7665,0,0,26,1,0
7666,0,0,57,1,7
7667,1,0,53,0,0
7668,1,0,38,1,3
7669,2,1,18,1,3
7670,1,1,9,1,3
7671,1,0,22,1,3
7672,1,0,30,1,6
7673,1,0,45,1,3
7674,1,0,53,1,3
7675,1,0,37,1,0
7676,1,1,25,0,0
7677,1,0,15,1,3
7678,2,0,40,1,0
7679,2,0,50,0,0
7680,2,1,30,0,0
7681,1,1,22,1,0
7682,1,1,56,1,0
7683,1,0,52,0,0
7684,1,0,41,1,0
7685,1,0,33,1,0
7686,1,0,37,1,7
7687,2,0,21,0,3
7688,2,0,53,1,3
7689,1,0,58,1,0
7690,1,0,47,1,3
7691,1,0,21,1,0
7692,2,0,26,1,6
7693,2,1,21,1,0
7694,2,1,79,0,0
7695,2,1,37,1,0
7696,2,1,37,0,0
7697,2,0,56,1,3
7698,2,0,26,1,0
7699,2,0,21,1,0
7700,2,0,23,1,6
7701,1,0,26,1,3
7702,2,0,54,1,0
7703,1,1,38,1,0
7704,1,1,38,0,0
7705,1,1,40,1,0
7706,1,1,33,1,0
7707,1,1,64,1,0
7708,1,1,32,1,0
7709,2,1,33,0,0
7710,2,1,22,0,0
7711,1,1,62,1,0
7712,1,1,26,1,0
7713,0,1,26,1,0
7714,0,1,30,0,0
7715,0,1,54,0,0
7716,1,0,19,1,6
7717,1,0,66,1,0
7718,1,0,65,1,0
7719,1,0,33,1,0
7720,1,1,41,1,3
7721,2,0,32,1,0
7722,2,0,27,1,0
7723,1,0,40,1,7
7724,1,0,32,1,0
7725,2,0,46,1,0
7726,2,0,51,1,3
7727,1,1,43,1,1
7728,1,1,24,1,3
7729,2,0,22,0,0
7730,2,1,27,1,0
7731,2,1,62,1,0
7732,2,1,35,1,0
7733,1,1,25,1,0
7734,2,0,35,1,0
7735,1,1,87,1,0
7736,1,1,47,0,3
7737,1,1,52,1,3
7738,2,1,53,1,0
7739,2,0,52,1,0
7740,1,1,28,1,0
7741,2,0,23,1,0
7742,0,0,24,1,0
7743,1,0,51,0,0
7744,1,0,24,1,0
7745,1,0,48,0,0
7746,2,0,60,1,6
7747,2,0,32,1,0
7748,1,0,23,1,3
7749,1,0,18,1,3
7750,2,0,42,1,3
7751,0,1,42,1,1
7752,0,0,22,1,0
7753,2,0,71,0,0
7754,2,0,22,0,3
7755,2,1,22,1,3
7756,1,0,39,1,0
7757,1,0,22,0,0
7758,2,0,45,1,8
7759,1,0,33,1,0
7760,1,1,41,1,3
7761,1,1,51,1,0
7762,1,0,31,1,0
7763,2,0,30,1,3
7764,1,0,22,0,0
7765,1,1,15,1,3
7766,2,0,69,1,3
7767,1,1,30,1,0
7768,2,0,55,1,0
7769,2,0,50,0,0
7770,0,1,65,0,0
7771,0,1,33,1,13
7772,1,0,32,1,0
7773,1,0,27,0,0
7774,2,0,66,1,0
7775,2,0,32,0,0
7776,0,0,23,1,0
7777,1,0,70,1,0
7778,1,0,27,1,0
7779,1,1,68,0,0
7780,1,1,27,0,0
7781,2,1,80,0,0
7782,1,0,28,1,6
7783,1,0,44,1,3
7784,1,0,20,0,0
7785,1,1,27,1,3
7786,1,1,61,0,3
7787,1,0,16,0,2
7788,2,0,38,1,3
7789,2,0,17,1,6
7790,2,0,41,1,5
7791,2,1,28,0,0
7792,2,1,39,0,0
7793,2,0,25,1,3
7794,2,1,82,1,0
7795,1,1,34,1,3
7796,2,1,37,1,8
7797,2,0,63,1,3
7798,1,1,43,1,3
7799,1,0,21,1,3
7800,2,0,40,1,0
7801,1,0,25,0,0
7802,1,0,33,0,0
7803,1,0,33,1,7
7804,2,0,39,1,3
7805,2,0,24,0,0
7806,2,0,68,1,3
7807,2,0,51,0,0
7808,2,0,36,1,0
7809,1,0,43,1,0
7810,1,0,34,1,11
7811,1,0,71,1,0
7812,1,0,43,0,0
7813,2,0,47,1,3
7814,1,0,35,1,3
7815,0,0,41,1,3
7816,2,1,17,1,6
7817,2,1,47,0,0
7818,2,1,36,1,0
7819,2,1,22,0,0
7820,1,1,24,1,0
7821,1,1,12,1,3
7822,1,1,54,0,0
7823,1,0,22,1,3
7824,1,1,37,0,0
7825,2,0,21,1,0
7826,2,0,31,0,0
7827,1,0,42,1,0
7828,1,0,52,1,0
7829,1,0,22,1,0
7830,1,0,41,1,0
7831,2,0,54,1,0
7832,1,0,80,1,0
7833,1,0,82,0,0
7834,2,0,23,0,0
7835,2,0,42,0,0
7836,1,1,30,0,0
7837,1,0,48,1,0
7838,1,0,53,1,8
7839,2,1,22,1,7
7840,0,1,40,1,0
7841,2,0,26,0,0
7842,1,0,32,1,3
7843,2,1,24,0,0
7844,2,1,19,1,0
7845,2,1,66,1,4
7846,2,1,23,1,1
7847,2,1,37,1,0
7848,2,0,27,1,0
7849,2,0,28,1,0
7850,2,0,22,1,3
7851,2,1,27,0,0
7852,2,1,36,1,0
7853,0,1,29,1,0
7854,0,1,30,0,0
7855,2,0,17,1,0
7856,1,0,43,0,0
7857,2,0,42,1,0
7858,2,1,64,1,0
7859,2,1,47,0,0
7860,2,1,45,1,7
7861,1,0,48,0,0
7862,1,0,55,0,0
7863,1,1,29,1,3
7864,2,0,42,0,0
7865,2,0,22,1,2
7866,2,0,56,0,0
7867,1,1,57,1,5
7868,2,1,20,1,8
7869,1,1,35,1,0
7870,1,0,51,1,0
7871,1,0,19,1,0
7872,1,0,26,0,0
7873,2,1,24,1,0
7874,2,1,17,1,3
7875,0,0,31,1,0
7876,0,0,24,1,0
7877,1,2,49,1,3
7878,2,0,46,1,3
7879,0,1,45,0,0
7880,1,0,30,0,0
7881,1,0,19,0,0
7882,1,0,27,1,0
7883,2,0,24,0,0
7884,2,1,39,1,13
7885,1,0,66,1,0
7886,1,0,60,0,0
7887,1,1,47,1,0
7888,2,0,24,1,6
7889,0,0,23,1,3
7890,1,1,29,1,3
7891,2,0,42,0,0
7892,1,0,61,0,0
7893,1,0,20,1,3
7894,1,0,26,1,3
7895,2,1,41,1,3
7896,1,0,26,0,0
7897,2,0,52,0,0
7898,1,0,31,0,0
7899,1,0,26,1,0
7900,1,0,62,0,0
7901,1,0,24,0,0
7902,2,1,44,0,0
7903,1,0,72,1,0
7904,1,0,46,1,0
7905,1,0,47,1,0
7906,2,0,21,1,0
7907,2,0,42,0,0
7908,0,0,40,1,0
7909,1,0,53,1,0
7910,1,0,57,0,0
7911,1,1,32,1,0
7912,1,1,81,0,0
7913,1,1,58,1,0
7914,2,0,21,1,3
7915,2,1,25,1,0
7916,2,1,48,0,0
7917,2,1,27,0,0
7918,2,0,27,0,0
7919,2,0,24,0,0
7920,2,0,36,0,0
7921,2,1,58,1,0
7922,2,1,69,1,0
7923,2,1,41,0,0
7924,1,0,35,1,0
7925,1,0,25,1,0
7926,1,0,20,1,0
7927,2,1,38,1,0
7928,2,1,28,1,0
7929,1,0,23,0,0
7930,1,0,53,1,0
7931,2,1,34,1,3
7932,0,0,26,1,0
7933,1,0,33,1,3
7934,2,1,38,1,0
7935,2,0,56,1,0
7936,2,0,42,1,3
7937,2,0,25,1,3
7938,2,0,21,1,6
7939,0,0,16,1,6
7940,1,0,23,1,3
7941,1,0,38,1,5
7942,2,0,46,1,0
7943,2,0,25,1,0
7944,2,0,23,0,0
7945,1,0,84,0,0
7946,1,0,55,1,0
7947,1,0,36,1,1
7948,2,1,21,1,0
7949,2,1,48,1,0
7950,2,1,63,1,0
7951,2,1,60,1,0
7952,2,1,55,0,0
7953,0,0,51,0,0
7954,0,0,36,1,0
7955,1,0,45,1,5
7956,2,0,21,1,3
7957,1,0,32,1,0
7958,2,0,25,1,0
7959,2,0,23,0,0
7960,2,1,55,0,0
7961,1,1,40,1,3
7962,2,0,59,1,0
7963,0,0,33,1,7
7964,1,0,80,1,0
7965,2,0,19,1,0
7966,2,0,13,1,3
7967,2,0,37,1,7
7968,2,0,41,0,0
7969,2,0,47,0,0
7970,2,0,29,1,3
7971,2,0,27,1,0
7972,1,0,75,1,0
7973,1,0,24,1,7
7974,1,0,65,1,0
7975,1,0,43,0,0
7976,1,0,50,1,7
7977,2,0,45,1,0
7978,2,1,57,0,0
7979,1,0,43,0,0
7980,2,0,23,1,3
7981,0,1,60,1,8
7982,1,0,18,1,5
7983,2,0,29,1,0
7984,2,1,25,1,0
7985,2,0,35,1,0
7986,2,0,45,0,0
7987,2,0,56,1,1
7988,2,0,33,0,0
7989,1,0,43,0,0
7990,1,0,49,1,8
7991,2,0,42,1,11
7992,2,0,29,1,0
7993,2,0,44,1,0
7994,1,0,48,1,3
7995,1,0,42,1,3
7996,2,1,49,1,3
7997,0,1,23,1,0
7998,1,1,57,1,0
7999,1,1,38,1,5
8000,2,1,38,1,3
8001,0,0,33,0,0
8002,2,0,28,0,0
8003,2,0,33,1,0
8004,2,1,32,1,0
8005,2,0,26,1,3
8006,0,0,38,0,0
8007,0,0,21,1,0
8008,1,0,26,0,0
8009,1,0,35,1,0
8010,1,0,63,0,0
8011,2,0,59,1,0
8012,1,0,27,0,0
8013,1,0,58,0,0
8014,1,0,25,0,0
8015,2,0,21,1,5
8016,2,0,44,1,8
8017,2,0,53,0,0
8018,1,0,33,0,0
8019,1,0,41,1,6
8020,2,0,55,1,7
8021,2,0,27,1,3
8022,2,0,37,1,3
8023,2,0,46,0,0
8024,2,0,38,0,7
8025,2,0,19,1,6
8026,2,0,24,1,0
8027,2,0,43,1,0
8028,1,2,59,1,7
8029,2,0,19,1,0
8030,2,0,34,0,0
8031,2,0,38,1,7
8032,2,0,43,0,3
8033,1,0,25,1,3
8034,1,0,52,1,7
8035,2,0,30,0,0
8036,2,0,60,1,0
8037,2,0,28,1,0
8038,2,0,33,1,0
8039,2,0,46,1,0
8040,2,0,26,1,8
8041,2,0,23,0,0
8042,0,0,26,1,3
8043,1,0,19,1,0
8044,0,0,22,1,0
8045,2,0,53,0,0
8046,2,0,23,0,3
8047,2,0,39,0,0
8048,2,0,44,1,8
8049,0,0,32,1,0
8050,1,0,23,1,3
8051,2,0,43,1,3
8052,2,0,29,1,3
8053,1,1,40,0,0
8054,1,1,17,1,3
8055,1,1,32,1,7
8056,2,0,46,0,0
8057,2,0,50,1,0
8058,2,0,37,0,0
8059,2,0,48,1,0
8060,1,0,26,1,7
8061,2,0,70,1,3
8062,2,0,46,1,3
8063,2,0,19,1,8
8064,2,0,20,1,0
8065,1,0,23,1,6
8066,1,0,37,1,0
8067,1,0,22,1,0
8068,1,0,23,1,0
8069,1,0,80,1,0
8070,1,0,36,0,0
8071,1,0,28,0,0
8072,1,0,26,0,0
8073,2,1,55,0,0
8074,2,0,24,1,2
8075,2,0,31,1,8
8076,2,0,48,0,0
8077,2,1,19,1,0
8078,2,1,51,1,0
8079,1,0,45,0,0
8080,1,0,48,0,0
8081,2,0,23,1,0
8082,1,0,50,1,3
8083,1,0,32,0,3
8084,2,1,50,1,3
8085,2,1,18,1,0
8086,2,1,50,1,0
8087,1,2,24,1,2
8088,2,0,50,0,0
8089,2,0,48,1,3
8090,2,0,24,1,3
8091,2,1,23,1,0
8092,2,0,25,0,0
8093,1,0,37,1,0
8094,2,1,46,1,3
8095,2,1,46,0,0
8096,1,0,60,1,3
8097,2,1,43,1,3
8098,2,0,27,0,0
8099,2,1,37,1,0
8100,0,1,20,1,0
8101,1,1,46,1,0
8102,1,0,18,1,0
8103,2,0,61,1,0
8104,1,1,26,1,4
8105,1,1,32,1,0
8106,1,1,21,1,0
8107,2,0,50,1,0
8108,2,0,39,1,3
8109,2,0,57,0,0
8110,1,0,67,1,8
8111,2,0,29,0,0
8112,2,0,49,0,0
8113,2,0,20,0,0
8114,2,0,77,1,0
8115,2,0,20,1,6
8116,2,0,21,0,0
8117,0,0,21,0,0
8118,2,0,34,1,0
8119,2,1,34,1,0
8120,2,1,29,0,0
8121,2,1,24,1,0
8122,2,0,20,0,3
8123,1,0,65,1,1
8124,1,0,37,0,0
8125,1,1,37,1,0
8126,2,1,44,1,0
8127,2,1,22,0,0
8128,2,1,21,0,3
8129,0,1,60,1,11
8130,0,1,41,1,11
8131,1,1,54,1,8
8132,2,0,46,0,0
8133,2,0,46,1,0
8134,1,0,25,0,0
8135,1,0,45,1,3
8136,1,0,26,1,0
8137,1,0,42,1,0
8138,1,1,32,1,0
8139,1,1,33,1,0
8140,1,1,64,1,0
8141,1,1,37,0,0
8142,1,1,17,1,2
8143,2,0,40,1,0
8144,1,1,48,1,0
8145,1,1,47,1,3
8146,2,0,31,1,0
8147,2,0,33,1,3
8148,1,1,32,1,3
8149,2,0,22,1,6
8150,0,1,24,1,0
8151,1,1,23,1,3
8152,2,1,34,1,0
8153,1,0,40,1,3
8154,1,1,43,1,8
8155,2,0,27,0,0
8156,1,0,60,0,0
8157,2,1,33,1,3
8158,2,0,52,1,0
8159,1,1,21,1,0
8160,1,1,29,1,5
8161,2,0,69,1,0
8162,1,1,94,0,0
8163,2,0,33,0,0
8164,2,0,35,0,0
8165,2,0,23,1,3
8166,1,0,29,1,0
8167,1,1,22,1,3
8168,2,0,40,1,8
8169,2,0,50,1,1
8170,1,1,51,1,3
8171,1,1,46,1,0
8172,1,1,48,1,0
8173,0,1,18,1,6
8174,1,1,9,1,3
8175,2,0,58,1,3
8176,2,1,53,1,0
8177,2,1,30,1,7
8178,2,0,59,1,0
8179,2,0,25,1,3
8180,2,1,24,0,0
8181,2,1,49,1,0
8182,2,1,19,1,3
8183,2,0,57,1,3
8184,2,0,22,0,0
8185,2,1,49,1,0
8186,2,0,24,1,6
8187,2,0,62,1,0
8188,2,1,35,0,0
8189,1,1,36,1,3
8190,1,1,38,1,6
8191,2,0,32,1,3
8192,2,1,47,1,3
8193,1,0,34,0,0
8194,2,2,18,0,0
8195,2,0,34,0,0
8196,0,1,34,1,1
8197,0,1,50,1,0
8198,1,1,41,1,3
8199,2,1,53,1,0
8200,2,1,26,1,3
8201,2,1,34,1,3
8202,1,0,64,1,6
8203,1,0,46,1,6
8204,0,1,28,1,0
8205,0,1,45,1,0
8206,2,0,46,1,0
8207,1,0,49,1,3
8208,2,0,28,1,0
8209,1,0,44,1,3
8210,1,1,26,0,6
8211,2,0,49,0,0
8212,2,0,38,1,0
8213,2,1,19,1,3
8214,1,1,32,1,3
8215,1,0,35,0,0
8216,2,1,30,1,3
8217,2,1,26,0,0
8218,2,0,19,0,0
8219,1,1,44,0,0
8220,2,1,36,1,0
8221,2,1,31,1,0
8222,2,0,19,1,3
8223,1,1,30,1,0
8224,0,1,36,1,0
8225,0,0,45,0,0
8226,1,2,26,0,0
8227,2,0,27,1,7
8228,2,0,24,1,0
8229,2,0,20,1,6
8230,1,1,61,1,6
8231,0,0,31,1,0
8232,1,0,30,1,0
8233,0,1,43,0,0
8234,1,0,24,0,6
8235,2,0,32,0,3
8236,1,0,39,0,0
8237,2,0,22,0,3
8238,1,1,34,1,0
8239,1,0,23,0,8
8240,1,1,93,1,0
8241,0,0,22,1,0
8242,2,3,23,1,0
8243,1,1,68,1,0
8244,1,0,34,1,3
8245,0,0,24,1,3
8246,1,1,41,1,0
8247,1,1,28,1,3
8248,1,0,22,0,0
8249,1,0,21,1,0
8250,0,1,28,0,0
8251,1,1,47,1,7
8252,2,0,29,0,0
8253,2,0,32,1,0
8254,2,0,31,1,1
8255,1,0,22,1,2
8256,1,0,23,0,0
8257,1,0,36,1,0
8258,1,0,63,0,0
8259,1,0,60,1,0
8260,1,0,20,1,6
8261,2,0,41,1,0
8262,2,0,24,1,0
8263,2,0,44,1,0
8264,1,0,23,1,6
8265,1,0,22,1,0
8266,1,0,53,1,3
8267,1,0,49,0,3
8268,1,0,47,1,3
8269,1,0,41,0,0
8270,1,0,50,1,1
8271,2,0,30,1,8
8272,2,0,45,0,0
8273,2,0,45,0,0
8274,1,0,52,1,3
8275,1,0,38,1,3
8276,2,0,40,1,0
8277,1,0,37,0,0
8278,2,0,56,1,1
8279,2,0,17,1,0
8280,2,0,19,1,2
8281,1,0,43,0,0
8282,2,0,48,1,0
8283,2,0,54,0,0
8284,2,0,31,0,0
8285,1,0,6,1,3
8286,1,0,76,0,0
8287,2,0,39,0,0
8288,2,0,44,0,0
8289,2,0,78,1,0
8290,2,0,45,0,0
8291,2,0,50,1,3
8292,2,0,49,1,8
8293,0,0,30,1,7
8294,0,0,28,1,4
8295,1,0,35,0,0
8296,1,1,41,1,3
8297,2,0,31,1,3
8298,2,0,41,0,0
8299,2,0,36,0,0
8300,0,0,23,1,0
8301,0,0,23,1,3
8302,0,0,33,1,0
8303,0,0,22,1,0
8304,2,1,23,1,3
8305,2,0,26,1,3
8306,0,1,28,1,2
8307,1,1,46,1,3
8308,2,1,47,1,0
8309,2,1,19,1,0
8310,2,1,38,0,0
8311,2,0,31,0,0
8312,0,0,48,1,0
8313,1,0,40,0,3
8314,1,0,23,0,3
8315,1,0,48,0,0
8316,1,0,33,0,0
8317,2,0,81,1,0
8318,2,0,53,0,0
8319,2,0,48,1,6
8320,2,0,26,1,0
8321,2,1,31,1,0
8322,2,1,30,1,8
8323,2,0,42,1,0
8324,1,0,62,1,0
8325,2,0,18,1,6
8326,2,0,25,0,0
8327,0,1,28,1,2
8328,1,0,45,0,0
8329,2,0,21,1,6
8330,2,0,35,0,0
8331,1,0,23,0,6
8332,1,0,29,0,0
8333,1,0,49,1,0
8334,1,0,20,1,3
8335,1,0,24,1,0
8336,2,0,63,0,0
8337,2,1,34,1,3
8338,2,0,51,1,3
8339,1,0,19,1,3
8340,2,0,46,0,0
8341,2,0,20,1,3
8342,2,0,20,1,3
8343,2,0,45,1,3
8344,1,0,37,1,3
8345,2,0,27,1,0
8346,2,1,35,1,3
8347,1,1,29,0,0
8348,1,1,51,1,0
8349,2,1,52,1,3
8350,2,1,44,1,5
8351,0,1,18,1,6
8352,1,0,20,1,3
8353,2,0,18,1,6
8354,2,0,53,1,8
8355,2,0,47,1,8
8356,2,0,60,1,0
8357,2,0,26,0,0
8358,2,0,23,1,0
8359,1,0,55,0,0
8360,1,0,25,0,0
8361,2,0,43,0,0
8362,2,0,50,1,3
8363,2,0,7,1,3
8364,2,0,48,0,0
8365,2,0,16,1,3
8366,2,0,54,1,0
8367,1,0,42,1,3
8368,2,0,16,1,2
8369,1,0,30,1,3
8370,2,1,24,1,3
8371,0,0,33,1,1
8372,1,1,37,1,3
8373,2,1,48,1,2
8374,2,0,74,1,0
8375,1,0,29,0,0
8376,1,0,45,1,0
8377,1,0,41,1,7
8378,2,0,5,1,3
8379,2,0,26,1,3
8380,2,0,7,0,3
8381,2,0,70,0,0
8382,1,0,79,0,0
8383,1,1,24,1,3
8384,0,1,28,0,0
8385,2,0,43,0,3
8386,0,1,19,0,0
8387,2,0,33,1,3
8388,1,0,57,0,0
8389,1,0,46,0,0
8390,1,0,35,0,0
8391,1,0,45,1,1
8392,2,0,24,1,3
8393,2,0,39,1,0
8394,2,0,52,0,0
8395,1,0,49,1,6
8396,1,0,29,1,0
8397,1,0,35,1,3
8398,1,0,48,1,0
8399,2,0,27,1,3
8400,2,0,36,1,5
8401,2,0,53,1,7
8402,2,0,18,1,0
8403,1,0,55,1,0
8404,1,0,22,1,7
8405,1,0,30,0,0
8406,1,0,30,1,3
8407,2,0,28,1,3
8408,2,0,51,1,3
8409,2,0,44,1,3
8410,1,0,41,1,3
8411,1,0,16,1,3
8412,2,0,24,1,0
8413,0,0,36,1,1
8414,0,0,25,1,0
8415,2,0,20,1,0
8416,1,0,29,0,0
8417,2,0,44,0,0
8418,2,0,35,0,0
8419,2,0,19,1,6
8420,1,0,30,0,3
8421,0,0,18,0,0
8422,1,0,85,1,0
8423,2,0,19,0,0
8424,1,0,40,0,0
8425,1,0,26,1,0
8426,2,0,23,1,0
8427,2,0,22,1,5
8428,2,0,52,1,0
8429,2,0,7,0,3
8430,2,0,33,1,0
8431,2,0,30,1,0
8432,2,0,16,0,2
8433,1,0,54,1,3
8434,1,0,22,0,0
8435,1,0,50,0,3
8436,2,0,69,1,3
8437,2,0,29,1,0
8438,2,0,44,1,0
8439,2,0,35,1,6
8440,1,1,35,0,0
8441,1,1,25,1,0
8442,1,1,38,1,3
8443,2,1,35,1,0
8444,2,0,22,1,2
8445,2,0,43,1,3
8446,0,1,26,1,0
8447,0,1,42,1,0
8448,0,1,30,1,16
8449,1,1,25,0,0
8450,1,1,43,0,0
8451,2,1,23,1,0
8452,1,0,52,1,3
8453,1,0,23,1,6
8454,1,0,45,1,8
8455,1,0,32,1,3
8456,1,0,26,1,6
8457,2,0,49,1,3
8458,2,0,32,1,5
8459,2,0,9,1,3
8460,2,0,24,1,0
8461,2,0,21,1,0
8462,1,1,43,1,3
8463,2,1,30,0,0
8464,2,1,20,1,3
8465,0,1,17,1,6
8466,0,1,23,1,0
8467,0,1,22,0,0
8468,1,1,33,1,6
8469,1,0,50,0,7
8470,1,0,30,1,3
8471,1,0,48,1,3
8472,1,0,57,1,0
8473,1,0,29,0,0
8474,1,0,52,1,0
8475,2,0,30,0,0
8476,2,0,38,0,0
8477,0,0,20,1,6
8478,1,0,25,1,3
8479,2,0,23,1,6
8480,2,0,20,1,0
8481,2,0,29,1,0
8482,0,0,48,1,0
8483,1,0,20,1,0
8484,2,0,34,1,0
8485,1,0,41,1,1
8486,1,0,42,1,1
8487,1,0,42,1,3
8488,2,0,16,1,3
8489,2,0,23,1,0
8490,2,1,35,0,3
8491,1,1,31,0,3
8492,1,0,32,1,0
8493,2,0,59,0,0
8494,2,0,27,1,0
8495,0,1,43,1,0
8496,1,1,39,0,0
8497,1,1,26,1,6
8498,1,1,32,0,0
8499,1,1,27,0,0
8500,2,0,26,1,3
8501,2,0,21,1,3
8502,1,0,38,1,0
8503,2,0,43,1,0
8504,2,0,26,0,0
8505,2,0,29,1,4
8506,2,0,33,1,3
8507,2,0,47,1,5
8508,1,0,43,1,11
8509,1,0,47,1,11
8510,1,0,14,1,3
8511,0,0,43,0,0
8512,0,0,29,0,0
8513,1,0,61,0,3
8514,1,0,50,0,0
8515,1,0,25,1,0
8516,2,0,55,1,8
8517,0,0,22,1,0
8518,1,0,30,1,3
8519,1,0,28,0,0
8520,1,0,34,1,0
8521,1,0,26,1,3
8522,2,0,29,1,6
8523,2,0,59,0,0
8524,2,0,24,1,0
8525,2,0,42,1,3
8526,1,0,30,1,3
8527,2,0,38,1,0
8528,2,0,16,1,6
8529,0,0,20,1,0
8530,1,0,17,0,0
8531,2,0,47,0,0
8532,2,0,25,0,4
8533,0,0,19,1,3
8534,1,0,21,1,0
8535,1,0,43,0,0
8536,2,0,28,0,4
8537,2,0,57,1,0
8538,2,0,21,1,0
8539,0,0,23,1,0
8540,2,0,42,1,4
8541,1,0,35,1,3
8542,2,0,8,0,3
8543,2,0,45,1,3
8544,2,0,49,1,3
8545,2,0,40,1,3
8546,2,1,33,1,0
8547,0,0,38,1,0
8548,1,0,27,1,3
8549,1,1,26,1,0
8550,2,0,37,1,3
8551,2,0,37,1,8
8552,2,0,26,1,0
8553,1,0,41,0,0
8554,1,0,24,1,0
8555,1,0,24,0,3
8556,1,0,23,1,3
8557,1,0,59,0,0
8558,2,0,24,0,0
8559,2,0,15,1,3
8560,2,0,22,1,3
8561,2,0,35,1,3
8562,2,0,19,1,6
8563,1,0,38,0,0
8564,2,0,16,1,2
8565,2,0,60,1,3
8566,2,0,32,0,3
8567,0,1,29,1,6
8568,1,0,56,0,0
8569,1,0,35,0,15
8570,2,0,26,1,0
8571,2,0,26,1,0
8572,2,0,25,0,0
8573,1,0,46,1,5
8574,1,0,48,1,3
8575,1,0,29,0,0
8576,1,0,50,1,0
8577,1,0,32,0,0
8578,2,0,23,1,0
8579,2,0,33,0,0
8580,2,0,40,1,3
8581,2,0,40,0,0
8582,2,1,37,1,3
8583,1,0,48,0,0
8584,2,0,29,1,3
8585,2,0,35,1,3
8586,1,0,57,1,0
8587,2,0,31,0,6
8588,0,0,50,0,4
8589,1,0,43,0,0
8590,1,1,77,1,0
8591,1,0,25,0,0
8592,1,0,37,1,0
8593,1,1,51,1,0
8594,1,1,43,1,3
8595,1,1,65,1,0
8596,2,0,39,1,7
8597,2,1,22,0,2
8598,0,0,71,1,0
8599,2,0,44,1,0
8600,2,0,13,1,3
8601,2,0,34,0,0
8602,2,0,32,0,3
8603,1,0,84,1,0
8604,2,0,35,1,3
8605,1,0,32,0,0
8606,1,0,26,1,3
8607,2,0,67,0,0
8608,1,0,43,0,0
8609,1,0,31,0,0
8610,1,0,50,1,3
8611,1,0,29,0,0
8612,1,0,35,1,0
8613,2,0,57,0,3
8614,1,0,68,1,0
8615,1,0,34,0,0
8616,1,0,36,0,0
8617,2,0,47,1,6
8618,1,0,29,1,3
8619,2,1,27,0,0
8620,2,0,21,1,0
8621,1,0,41,1,0
8622,1,0,42,1,5
8623,2,0,21,0,0
8624,1,0,37,0,0
8625,2,0,34,1,0
8626,1,0,32,1,1
8627,2,0,50,1,8
8628,2,0,29,1,5
8629,2,0,19,1,0
8630,2,0,30,1,0
8631,0,0,24,1,0
8632,0,0,26,1,0
8633,0,0,31,1,0
8634,2,0,21,0,0
8635,2,0,55,1,8
8636,2,0,28,0,6
8637,2,0,47,0,0
8638,2,0,31,0,0
8639,2,0,50,1,0
8640,2,0,44,1,0
8641,2,0,19,1,8
8642,0,1,35,1,3
8643,0,1,28,1,2
8644,1,0,24,1,0
8645,2,0,27,1,8
8646,2,0,33,0,0
8647,2,0,11,1,3
8648,2,0,35,0,0
8649,1,0,36,1,3
8650,1,0,26,0,0
8651,1,0,44,1,0
8652,1,0,57,1,8
8653,2,0,39,1,0
8654,0,0,37,0,0
8655,1,0,58,1,0
8656,1,0,54,0,0
8657,1,0,81,1,15
8658,1,0,43,1,3
8659,2,0,50,1,6
8660,1,1,59,1,3
8661,2,0,49,1,0
8662,2,0,44,1,8
8663,1,1,17,1,2
8664,1,1,20,0,0
8665,1,1,27,1,0
8666,1,1,35,0,0
8667,2,1,42,0,0
8668,0,1,28,1,3
8669,0,0,32,1,1
